phrase,total_occurrences,position_score,p_dem,p_rep,n_dem,n_rep,ngram_size
term secretary means,39,0.9505822337693708,0.0002070822116380203,0.008173800817380082,1,38,3
work work,39,-0.10948033993532824,0.004555808656036446,0.0036567003656700365,22,17,2
world largest,39,-0.00665291686324533,0.0041416442327604054,0.004086900408690041,20,19,2
doyon,39,0.9999999880794874,0.0,0.008388900838890084,0,39,1
conservation program,39,0.702068338347219,0.0012424932698281218,0.007098300709830071,6,33,2
heck,39,-0.472560353769577,0.006005384137502588,0.0021510002151000217,29,10,1
president vice president,39,-0.7877724026756393,0.007247877407330711,0.0008604000860400087,35,4,3
mr musk,39,-0.8059447463675916,0.006005384137502588,0.0006453000645300065,29,3,2
cybersecurity infrastructure security,39,0.2994386733172931,0.002899150962932284,0.005377500537750054,14,25,3
ivey,39,-0.8406717483692152,0.00745495961896873,0.0006453000645300065,36,3,1
entrepreneurial,39,0.1978042693537862,0.0033133153862083247,0.004947300494730049,16,23,1
bynum mr speaker,39,-0.999999987617949,0.008076206253882792,0.0,39,0,3
chief police,39,0.14683895304902675,0.003520397597846345,0.004732200473220047,17,22,2
department housing,39,0.40068001514990265,0.0024849865396562435,0.005807700580770058,12,27,2
department housing urban,39,0.40068001514990265,0.0024849865396562435,0.005807700580770058,12,27,3
feasible,39,0.1978042693537862,0.0033133153862083247,0.004947300494730049,16,23,1
exemplify,39,0.3847205784446047,0.0024849865396562435,0.005592600559260056,12,26,1
biggs arizona,39,0.9505822337693708,0.0002070822116380203,0.008173800817380082,1,38,2
coal fired,39,0.40068001514990265,0.0024849865396562435,0.005807700580770058,12,27,2
blown,39,-0.6098295673932542,0.006212466349140609,0.001505700150570015,30,7,1
access critical,39,-0.00665291686324533,0.0041416442327604054,0.004086900408690041,20,19,2
sooner,39,0.12400660445796934,0.003520397597846345,0.004517100451710045,17,21,1
need work,39,-0.1708115573341863,0.004555808656036446,0.0032265003226500323,22,15,2
healthcare country,39,-0.7048559020725302,0.006212466349140609,0.0010755001075500108,30,5,2
entire team,39,0.7910009846656204,0.0008283288465520812,0.007098300709830071,4,33,2
entrepreneur,39,-0.2985888388379316,0.0051770552909505075,0.002796300279630028,25,13,1
want remind,39,-0.16104478307004208,0.004762890867674467,0.0034416003441600346,23,16,2
70 million,39,-0.42038615674655166,0.005798301925864568,0.0023661002366100236,28,11,2
capitalism,39,0.14683895304902675,0.003520397597846345,0.004732200473220047,17,22,1
speaker motion,39,-0.5248372272700598,0.006212466349140609,0.0019359001935900194,30,9,2
emerita,39,-0.472560353769577,0.006005384137502588,0.0021510002151000217,29,10,1
disinformation,39,-0.42038615674655166,0.005798301925864568,0.0023661002366100236,28,11,1
providence,39,-0.8406717483692152,0.00745495961896873,0.0006453000645300065,36,3,1
administering,39,0.14683895304902675,0.003520397597846345,0.004732200473220047,17,22,1
qualifying,39,0.6019925980840456,0.0016566576931041624,0.006668100666810067,8,31,1
upper peninsula,39,0.8017600151379563,0.0008283288465520812,0.007528500752850075,4,35,2
bloom,39,0.851462519974146,0.0006212466349140609,0.007743600774360078,3,36,1
accommodations,39,-0.2644766084406301,0.0051770552909505075,0.00301140030114003,25,14,1
tide,39,-0.08644461894443442,0.004348726444398426,0.0036567003656700365,21,17,1
time energy,39,0.31451287787264964,0.002692068751294264,0.005162400516240052,13,24,2
act 12,39,0.9999999880794874,0.0,0.008388900838890084,0,39,2
leadership important,39,0.09577450975458572,0.003727479809484365,0.004517100451710045,18,21,2
neguse mr speaker,39,-0.999999987617949,0.008076206253882792,0.0,39,0,3
court decision,39,-0.47106823830864286,0.005384137502588528,0.0019359001935900194,26,9,2
fiscal year 2029,39,-0.6297002184701934,0.006626630772416649,0.001505700150570015,32,7,3
ably,39,0.35010833434954414,0.002692068751294264,0.005592600559260056,13,26,1
minute gentleman,39,-0.2127101071265596,0.004969973079312487,0.0032265003226500323,24,15,2
assaulting,39,-0.3894122127083778,0.005384137502588528,0.0023661002366100236,26,11,1
act used,39,0.45115399964131303,0.002277904328018223,0.00602280060228006,11,28,2
america people,39,-0.4053022194674023,0.005591219714226548,0.0023661002366100236,27,11,2
unpaid,39,-0.31634458450978076,0.005384137502588528,0.002796300279630028,26,13,1
pretty simple,39,-0.00665291686324533,0.0041416442327604054,0.004086900408690041,20,19,2
threw,39,-0.008039805207047104,0.003934562021122386,0.003871800387180039,19,18,1
balint mr,39,-0.999999987617949,0.008076206253882792,0.0,39,0,2
referred section,39,0.9505822337693708,0.0002070822116380203,0.008173800817380082,1,38,2
needs american,39,-0.2798862042617843,0.004969973079312487,0.002796300279630028,24,13,2
don pay,39,-0.3518918209728228,0.005384137502588528,0.002581200258120026,26,12,2
social services,39,-0.3683143339990164,0.005591219714226548,0.002581200258120026,27,12,2
trump musk,39,-0.9999999872921055,0.007869124042244772,0.0,38,0,2
wealthiest americans,39,-0.7877724026756393,0.007247877407330711,0.0008604000860400087,35,4,2
killings,39,-0.577217080640579,0.006419548560778629,0.0017208001720800173,31,8,1
infrastructure security agency,39,0.2994386733172931,0.002899150962932284,0.005377500537750054,14,25,3
quigley,39,-0.6822869465503473,0.00683371298405467,0.001290600129060013,33,6,1
riots,39,0.1298284996337221,0.0024849865396562435,0.0032265003226500323,12,15,1
proud honor,39,0.6019925980840456,0.0016566576931041624,0.006668100666810067,8,31,2
senate president,39,0.2994386733172931,0.002899150962932284,0.005377500537750054,14,25,2
inevitably,39,-0.2970674713151351,0.004762890867674467,0.002581200258120026,23,12,1
serve american,39,0.04461064998755616,0.003934562021122386,0.004302000430200043,19,20,2
army corps engineers,39,-0.05801648254278149,0.004348726444398426,0.003871800387180039,21,18,3
rural americans,39,-0.472560353769577,0.006005384137502588,0.0021510002151000217,29,10,2
helen,39,0.5914358771859324,0.0016566576931041624,0.006453000645300065,8,30,1
budget cuts,39,-0.6822869465503473,0.00683371298405467,0.001290600129060013,33,6,2
footsteps,39,0.07155140761428895,0.003727479809484365,0.004302000430200043,18,20,1
speaker point,39,0.24867074702896422,0.0031062331745703043,0.005162400516240052,15,24,2
sc sheehy sullivan,39,-0.472560353769577,0.006005384137502588,0.0021510002151000217,29,10,3
suggesting,39,-0.2644766084406301,0.0051770552909505075,0.00301140030114003,25,14,1
established subsection,39,0.9999999880794874,0.0,0.008388900838890084,0,39,2
sugar,39,0.12400660445796934,0.003520397597846345,0.004517100451710045,17,21,1
wade,39,-0.2644766084406301,0.0051770552909505075,0.00301140030114003,25,14,1
simultaneously,39,0.07155140761428895,0.003727479809484365,0.004302000430200043,18,20,1
nov,39,0.04461064998755616,0.003934562021122386,0.004302000430200043,19,20,1
single republican,39,-0.05801648254278149,0.004348726444398426,0.003871800387180039,21,18,2
long history,39,-0.05801648254278149,0.004348726444398426,0.003871800387180039,21,18,2
gerrymandering,39,-0.9057369650648911,0.004348726444398426,0.00021510002151000216,21,1,1
process mr,39,-0.00665291686324533,0.0041416442327604054,0.004086900408690041,20,19,2
americans health,39,-0.8406717483692152,0.00745495961896873,0.0006453000645300065,36,3,2
forgo,39,0.2994386733172931,0.002899150962932284,0.005377500537750054,14,25,1
connectivity,39,0.09577450975458572,0.003727479809484365,0.004517100451710045,18,21,1
screwed,39,-0.05801648254278149,0.004348726444398426,0.003871800387180039,21,18,1
strong bipartisan support,39,0.22860366305010069,0.0031062331745703043,0.004947300494730049,15,23,3
factual,39,-0.472560353769577,0.006005384137502588,0.0021510002151000217,29,10,1
fairfax county,39,-0.6822869465503473,0.00683371298405467,0.001290600129060013,33,6,2
convened,39,-0.10948033993532824,0.004555808656036446,0.0036567003656700365,22,17,1
feenstra,39,0.14683895304902675,0.003520397597846345,0.004732200473220047,17,22,1
fellow veterans,39,0.40068001514990265,0.0024849865396562435,0.005807700580770058,12,27,2
eagle scout,39,0.7519620463628942,0.0010354110581901014,0.007313400731340073,5,34,2
organizational,39,0.702068338347219,0.0012424932698281218,0.007098300709830071,6,33,1
reciprocal,39,0.1978042693537862,0.0033133153862083247,0.004947300494730049,16,23,1
recommit sec adoption,39,0.9999999880794874,0.0,0.008388900838890084,0,39,3
new jobs,39,0.2610287614402814,0.002899150962932284,0.004947300494730049,14,23,2
potomac,39,-0.10948033993532824,0.004555808656036446,0.0036567003656700365,22,17,1
symptoms,39,-0.1708115573341863,0.004555808656036446,0.0032265003226500323,22,15,1
bells,39,-0.7877724026756393,0.007247877407330711,0.0008604000860400087,35,4,1
funding support,39,-0.05801648254278149,0.004348726444398426,0.003871800387180039,21,18,2
issued executive order,39,-0.13932115988027144,0.004555808656036446,0.0034416003441600346,22,16,3
chances,39,-0.2985888388379316,0.0051770552909505075,0.002796300279630028,25,13,1
warner warnock,39,-0.2644766084406301,0.0051770552909505075,0.00301140030114003,25,14,2
act 1996,39,0.7519620463628942,0.0010354110581901014,0.007313400731340073,5,34,2
act 2002,39,0.9999999880794874,0.0,0.008388900838890084,0,39,2
domestically,39,0.018991348148978692,0.003934562021122386,0.004086900408690041,19,19,1
tea,39,-0.5124465669532334,0.006005384137502588,0.0019359001935900194,29,9,1
crossings,39,0.7311846514391303,0.0010354110581901014,0.006668100666810067,5,31,1
environmental protections,39,-0.10948033993532824,0.004555808656036446,0.0036567003656700365,22,17,2
res 140,39,-0.31634458450978076,0.005384137502588528,0.002796300279630028,26,13,2
objects,39,0.45115399964131303,0.002277904328018223,0.00602280060228006,11,28,1
sheriffs,39,0.5015305706507918,0.0020708221163802027,0.006237900623790062,10,29,1
brett,39,0.047536982273986166,0.003520397597846345,0.003871800387180039,17,18,1
medicaid affordable,39,-0.9999999849093753,0.006626630772416649,0.0,32,0,2
mrs mcbath,39,-0.8936759196222606,0.0076620418306067506,0.00043020004302000433,37,2,2
bolstering,39,0.14683895304902675,0.003520397597846345,0.004732200473220047,17,22,1
today behalf,39,-0.42038615674655166,0.005798301925864568,0.0023661002366100236,28,11,2
today highlight,39,0.24867074702896422,0.0031062331745703043,0.005162400516240052,15,24,2
western civilization,39,0.851462519974146,0.0006212466349140609,0.007743600774360078,3,36,2
west bank,39,-0.9999999814269235,0.005384137502588528,0.0,26,0,2
west texas,39,0.9505822337693708,0.0002070822116380203,0.008173800817380082,1,38,2
healthcare services,39,-0.42038615674655166,0.005798301925864568,0.0023661002366100236,28,11,2
defender,39,-0.42038615674655166,0.005798301925864568,0.0023661002366100236,28,11,1
past months,39,-0.42038615674655166,0.005798301925864568,0.0023661002366100236,28,11,2
arms race,39,-0.8936759196222606,0.0076620418306067506,0.00043020004302000433,37,2,2
infant,39,-0.5661811699415059,0.006212466349140609,0.0017208001720800173,30,8,1
liaison,39,0.28074614806845055,0.002899150962932284,0.005162400516240052,14,24,1
49 united,39,0.9999999880794874,0.0,0.008388900838890084,0,39,2
enhances,39,0.43655313967418435,0.002277904328018223,0.005807700580770058,11,27,1
nearly 20,39,-0.31634458450978076,0.005384137502588528,0.002796300279630028,26,13,2
nearly 30,39,-0.16104478307004208,0.004762890867674467,0.0034416003441600346,23,16,2
nearly billion,39,-0.3683143339990164,0.005591219714226548,0.002581200258120026,27,12,2
security appropriations,39,0.6019925980840456,0.0016566576931041624,0.006668100666810067,8,31,2
people support,39,-0.3163445841875236,0.004969973079312487,0.002581200258120026,24,12,2
online dating,39,0.851462519974146,0.0006212466349140609,0.007743600774360078,3,36,2
olivia,39,0.5015305706507918,0.0020708221163802027,0.006237900623790062,10,29,1
assert,39,-0.45882035934791343,0.005798301925864568,0.0021510002151000217,28,10,1
older americans,39,-0.42038615674655166,0.005798301925864568,0.0023661002366100236,28,11,2
extension act,39,0.2994386733172931,0.002899150962932284,0.005377500537750054,14,25,2
finishing,39,0.5518100099147097,0.0018637399047421825,0.006453000645300065,9,30,1
ensure american,39,0.12400660445796934,0.003520397597846345,0.004517100451710045,17,21,2
bargaining rights,39,-0.7349775718808075,0.00704079519569269,0.0010755001075500108,34,5,2
adversity,39,0.04461064998755616,0.003934562021122386,0.004302000430200043,19,20,1
fort worth,39,0.5518100099147097,0.0018637399047421825,0.006453000645300065,9,30,2
need mr speaker,39,0.09577450975458572,0.003727479809484365,0.004517100451710045,18,21,3
vasquez,39,-0.7349775718808075,0.00704079519569269,0.0010755001075500108,34,5,1
proceeds,39,0.22860366305010069,0.0031062331745703043,0.004947300494730049,15,23,1
foreign direct,39,0.6520786147296062,0.001449575481466142,0.006883200688320069,7,32,2
gentleman arizona,39,0.24867074702896422,0.0031062331745703043,0.005162400516240052,15,24,2
didn like,39,-0.3894122127083778,0.005384137502588528,0.0023661002366100236,26,11,2
congress just,39,-0.2985888388379316,0.0051770552909505075,0.002796300279630028,25,13,2
remainder,39,0.40068001514990265,0.0024849865396562435,0.005807700580770058,12,27,1
developments,39,-0.2644766084406301,0.0051770552909505075,0.00301140030114003,25,14,1
congress established,39,-0.2127101071265596,0.004969973079312487,0.0032265003226500323,24,15,2
79,39,-0.05801648254278149,0.004348726444398426,0.003871800387180039,21,18,1
market value,39,0.28074614806845055,0.002899150962932284,0.005162400516240052,14,24,2
mccarthy,39,-0.43934673022353166,0.004969973079312487,0.0019359001935900194,24,9,1
alex padilla,39,-0.7349775718808075,0.00704079519569269,0.0010755001075500108,34,5,2
allies partners,38,-0.03367388869719091,0.0041416442327604054,0.003871800387180039,20,18,2
exceeding,38,0.2074352288948161,0.0031062331745703043,0.004732200473220047,15,22,1
european union,38,-0.08644461894443442,0.004348726444398426,0.0036567003656700365,21,17,2
chairman joint,38,0.48828300681227294,0.0020708221163802027,0.00602280060228006,10,28,2
future mr,38,0.28074614806845055,0.002899150962932284,0.005162400516240052,14,24,2
reporting act,38,0.28074614806845055,0.002899150962932284,0.005162400516240052,14,24,2
congress intended,38,0.15373194413242539,0.0033133153862083247,0.004517100451710045,16,21,2
chair yield time,38,0.48828300681227294,0.0020708221163802027,0.00602280060228006,10,28,3
healthcare access,38,-0.3518918209728228,0.005384137502588528,0.002581200258120026,26,12,2
health issues,38,-0.499392390149701,0.005798301925864568,0.0019359001935900194,28,9,2
speaker tell,38,-0.24539294934252504,0.004969973079312487,0.00301140030114003,24,14,2
act section,38,0.28074614806845055,0.002899150962932284,0.005162400516240052,14,24,2
foreign service officer,38,-0.9453862650140004,0.0076620418306067506,0.00021510002151000216,37,1,3
shooter,38,-0.499392390149701,0.005798301925864568,0.0019359001935900194,28,9,1
offered mr,38,0.6428594865990229,0.001449575481466142,0.006668100666810067,7,31,2
office advocacy,38,0.17635725218454892,0.0033133153862083247,0.004732200473220047,16,22,2
showerheads,38,-0.5124465669532334,0.006005384137502588,0.0019359001935900194,29,9,1
swamp,38,0.07155140761428895,0.003727479809484365,0.004302000430200043,18,20,1
switch,38,-0.03367388869719091,0.0041416442327604054,0.003871800387180039,20,18,1
support law,38,0.3678879129247753,0.0024849865396562435,0.005377500537750054,12,25,2
mr whitehouse,38,-0.9453862650140004,0.0076620418306067506,0.00021510002151000216,37,1,2
families rely,38,-0.6200244972968137,0.006419548560778629,0.001505700150570015,31,7,2
families pay,38,-0.5661811699415059,0.006212466349140609,0.0017208001720800173,30,8,2
right just,38,-0.24539294934252504,0.004969973079312487,0.00301140030114003,24,14,2
